,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Central African Rep.,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Dem. Rep. Congo,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Côte d'Ivoire,Jamaica,Jordan,Kenya,eSwatini,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Madagascar,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Macedonia,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Solomon Islands,Somalia,South Africa,S. Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen,Zambia,Zimbabwe,Japan,Costa Rica,Kosovo,New Zealand,Greenland,Belize,Finland,Portugal,Cuba,Norway,Denmark,South Korea,Czechia,Greece,Eq. Guinea,N. Cyprus,Solomon Is.,Switzerland,Mongolia,North Korea,Estonia,Uruguay,Fiji,Fr. S. Antarctic Lands,Falkland Is.,New Caledonia,Latvia,Bahamas,W. Sahara,Taiwan,Iceland,Suriname,Lithuania,Belarus,Oman,Slovakia,Somaliland,Malawi,Timor-Leste,Bulgaria,Puerto Rico,Brunei,Cyprus,Kazakhstan,Montenegro,Turkmenistan,Palestine,Vietnam,Chile,Slovenia,Gabon,Ireland,Hungary,Vanuatu,Luxembourg
2025-12-31,8.470479756865299,0,0.8120953876308334,10.565649445065795,4.435779103682359,0,0,0,0.030138383765987965,0,5.065962989163346,0.007534595941496991,7.274731401716643,0,0,0,0,25.109288416517607,366.5857338428767,13.789504695281956,0.5096389291283907,29.18402573292896,0,23.30700968590784,20.05818094031022,0,68.23259961501554,0,0,0,0,302.3999360440301,10.860205066913654,0.5600783606732374,0,0,152.73382063555147,0.45192307692307687,0,0,0,2.011223215032254,1.4580301455301456,0.03816517906017114,0,0,41.66949152542373,1.1977409403311465,53.839910801630324,14.922867513611616,51.472710568014605,12.105201717271722,625.7438484296808,0,1.6133642112294178,0.40795454545454546,0,5.46547797599961,1.5,0,0,0.03762653309127918,31.043917435221783,0,0.21683809523809525,0.7624615866795291,0,0.1005952380952381,163.37688564113375,0.03816517906017114,0,340.00276714356187,0,0.11449553718051342,38.13586956521739,178.75138836179633,0,0.059114150754090995,0,0,49.324230710051836,800.3250455230541,0,283.92881291172597,0,1.1600305713361716,0,0.5192634806259188,10.712041149886682,0,0.2529770930261978,0,132.32482821062453,0,0.4211242236167645,0,0,0,0,220.6530440401997,25.614488326366917,52.857411865651564,0,0,759.921849767569,1.8255236529867829,371.79945542518766,0.05274217159047894,0.2278468360732222,4.761180788348168,0.3543103190094472,4.406713071828963,0,0.07633035812034228,5.530517075818577,7666.483338650661,0,0,0.16865139535079854,0,8.717442686623722,130.38992692852457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-31,30.18318315733978,0,0.19830339780040745,8.077568571284104,0.5633536766997119,0,0,0,0.055471372154419885,0,3.8620034174005644,0.013867843038604971,5.110279680365298,0,0,0,0,20.10884820379981,254.64195296766724,7.643658788398332,0.14907074510556276,33.58445804613547,0,36.81569162878999,55.69325245941216,0,62.34533234657843,0,0,0,0,283.9335247540995,10.929328009266513,0.31181965098629627,0,0,162.05996505440172,0.8749999999999999,0,0,0,4.195135227916534,1.4107328482328483,0.008047217671160008,0,0,23.39171374764595,0.7289909403311465,47.95087868980243,1.452994555353902,15.260058713406767,5.125746868965332,272.2805351965716,0,0.34151604903550514,0.6999606454151909,0,10.075375516284938,0.5,0,0,0.06664533228521194,27.900558082879655,0,0.024533333333333334,0.12902097096286494,0,0.15756302521008403,192.37131170033408,0.008047217671160008,0,271.6608562590873,0,0.024141653013480025,74.58031400966183,159.85665928737086,0,0.02142487560365321,0,0,95.55839552152918,746.8708275241968,0,370.50630566534915,0,4.577968028970057,0,0.4257707283894737,11.277959047909679,0,0.07047715614957407,0,71.44638708659298,0,0.19476548673582872,0,0,0,0,289.163278351131,45.016345951013705,28.826850547418996,0,0,650.7842386471737,0.6798746332532537,146.35467771413838,0.0970749012702348,0.49305558135456046,0.6884367895811658,0.5706727381840774,5.36852551065804,0,0.016094435342320017,2.4311556936796856,5408.164429017163,0,0,0.046984770766382716,0,3.7578190240339566,90.5774174468942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-28,11.82339621032392,0,0.16302920573198879,4.918699043683788,0.7264724084836557,0,0,0,0.05971012513975182,0,5.751477040462728,0.014927531284937954,8.895554863705549,0,0,0,0,20.717780446350986,180.56909207194923,8.49433069928509,0.1000502839982686,24.190967741935484,0,19.3573657180958,0.0,0,65.55732421922502,0,0,0,0,402.94474847016966,15.062886755835978,0.12363640802123371,0,0,219.98959759245173,0.20192307692307693,0,0,0,1.2634475082435552,1.6735966735966736,0.00596999141105097,0,0,17.549905838041433,0.380506091846298,39.31555103984732,3.6526315789473687,24.58642161698539,10.11298994419836,255.29762885499704,0,0.23707537399899514,0.7647705409069046,0,10.778996347322837,0.5,0,0,0.04451611070857412,26.921779319031167,0,0.0,0.8756525388332039,0,0.04285714285714286,170.67772663896295,0.00596999141105097,0,273.4289612914382,0,0.01790997423315291,33.71825396825397,116.8596247100991,0,0.011955484872762875,0,0,48.29862763964147,822.0158498598987,0,290.862615942029,0,2.3702375547022956,0,0.21287583383968642,9.296393808229872,0,0.030679302155297003,0,77.89913662235142,0,0.18172747729252514,0,0,0,0,187.56473271906395,29.005988515176377,6.24325484449579,0,0,845.4905200771262,1.1917351863402874,234.85954153495635,0.10449271899456568,0.0,0.5157112020869842,0.22915819316440178,0.9823004665547668,0,0.01193998282210194,5.031463307326859,4876.775550326479,0,0,0.020452868103531335,0,3.9684702615554457,151.25225150523022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-31,11.83414398908375,0,0.05409605181719446,3.7866323364508423,0.7521291654006648,0,0,0,0.04291012154334519,0,5.721976580436055,0.010727530385836298,3.724791401873558,0,0,0,0,28.77110320304355,254.27074703074703,13.8117123213779,0.10985749346100694,24.949859755537176,0,23.400638007644893,28.92413543364114,0,57.330134263773495,0,0,0,0,420.2642928021617,13.6768648753642,0.36301921421025996,0,0,170.61368901716503,0.75,0,0,0,2.6998991907860486,0.7112785862785864,0.004577826461078946,0,0,5.15819209039548,0.11558887847547641,53.47582923219424,7.416333938294011,26.970454695457246,10.835491101045783,1112.5400794664026,0,0.5514745733415948,0.20342822161003982,0,5.352942501894041,0.75,0,0,0.07562048485751946,22.396957681822325,0,0.1641904761904762,0.368815287455957,0,0.27189440993788816,178.3515967758574,0.004577826461078946,0,239.68718401248168,0,0.013733479383236838,247.10429606625263,127.1190312038794,0,0.02797359281808263,0,0,64.56155365371956,602.3198635043494,0,261.47394466403165,0,3.133598262543755,0,0.08778706047204674,12.68074211308969,0,0.11225885304424407,0,73.82523174071353,0,0.27984929765530014,0,0,0,0,236.86588978623496,42.31783585296301,8.910950249367318,0,0,902.0860809461736,0.43408460446894864,133.26084508451132,0.07509271270085409,0.12224671864341408,0.0,0.23755323851793614,0.41637124553531707,0,0.009155652922157892,4.166955902001583,4994.571565684357,0,0,0.07483923536282938,0,6.082934929055618,181.45323102719254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30,17.206335457660757,0,0.1799817075283971,2.475046358471853,1.2734197551814594,0,0,0,0.08788027728145992,0,5.574921377363174,0.02197006932036498,4.285980401387123,0,0,0,0,25.16676954483147,225.6289088689089,7.778915593815334,0.155815700572488,25.594613730355665,0,15.679245283018867,12.019826181423138,0,50.41110143025968,0,0,0,0,260.15351626457544,13.350184981404507,0.1300285101176099,0,0,157.82334154826583,1.5624999999999998,0,0,0,13.93026387808602,0.09186590436590437,0.015703138036760676,0,0,16.7090395480226,0.11293345829428303,47.76539369659159,12.395372050816697,20.19357795383475,6.909138995300795,1113.9617779029222,0,0.02433300521906754,0.306353305785124,0,4.872615740161091,2.25,0,0,0.02198517229580201,29.124539074087885,0,0.0,0.19027943542739206,0,0.5447937870800493,251.60918072396464,0.015703138036760676,0,234.5708331415186,0,0.04710941411028203,97.84972394755003,134.5809709044908,0,0.030680557187260354,0,0,74.86838507115004,655.8821260037619,0,280.3164328063241,0,6.746057548156017,0,0.23046255761848675,17.791824946582324,0,0.11083636085347513,0,72.90602073848294,0,0.1827342805862564,0,0,0,0,327.4607213538511,29.483972290584273,0.0,0,0,1177.2542964416066,0.5471187409062748,377.72906056629597,0.15379048524255484,0.4473407613312306,5.27635047614746,0.40076260386079465,0.5044497485260442,0,0.03140627607352135,2.490130164414003,5424.583657428788,0,0,0.07389090723565009,0,9.592219564885404,116.6284724925604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-31,29.734594982245582,0,0.33557548077212346,4.132274622317119,3.139305637160625,0,0,0,0.05475793246492052,0,2.7988672652381172,0.01368948311623013,18.3619387955248,0,0,0,0,31.18500830500925,306.75369434798006,11.41566344769814,0.22488176676082788,22.637825935116258,0,30.871249446483194,24.804242863178224,0,76.40915838991462,0,0,0,0,284.61698244132975,14.069258308323246,0.12764467780500044,0,0,175.92152033230184,0.8894230769230769,0,0,0,0.9155448589584417,2.0819906444906446,0.01775381955110194,0,0,29.764595103578152,0.015151515151515152,45.31146177372855,22.136297640653357,11.66752315155316,6.780651058249486,876.1009016913591,0,0.006805807622504537,0.31247977611613975,0,3.972268372715976,0.25,0,0,0.07198672256435056,27.482752048789784,0,0.0,0.22381503342349207,0,0.023809523809523808,160.95260476747168,0.01775381955110194,0,261.32799915393326,0,0.05326145865330582,46.0904071773637,176.95252371916507,0,0.03349666481819571,0,0,32.36353364875362,633.7111062998989,0,251.40208893280632,0,2.3831562409074523,0,0.20920568973468692,20.641491139325503,0,0.14659601941577466,0,60.67995137985907,0,0.2595129168986979,0,0,0,0,577.1265609168032,44.49768115942029,22.30921481204885,0,0,1011.4831730674407,0.3891929732369225,207.84088603137198,0.09582638181361092,0.09009144953286363,17.50190453040631,0.239981181085369,0.47291689217259714,0,0.03550763910220388,3.002189324257851,5676.870120856582,0,0,0.09773067961051644,0,7.856409979883095,95.66271013636191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
