lat,lon,v
32.75,-95.25,2.3704283653059974
32.75,-92.25,37.43399351090193
32.25,-94.25,18.82572642744829
32.25,-92.25,39.743200079227485
32.25,-99.25,14.973597122666737
31.75,-95.75,37.65145285489658
31.75,-95.25,119.49844550325845
31.75,-94.75,46.85120572840484
31.75,-94.25,18.96342692244798
31.75,-93.75,115.32150818749021
31.75,-93.25,14.22256983971844
31.75,-92.75,210.84354550143084
31.75,-92.25,253.23257370355228
31.75,-91.75,148.22882644956312
31.75,-90.75,127.31462960364297
31.75,-99.25,7.4867985613333685
31.75,-98.25,7.4867985613333685
31.25,-95.25,31.792592289702345
31.25,-94.75,30.536887079826556
31.25,-94.25,132.7439870486657
31.25,-93.75,6.275242377227793
31.25,-93.25,7.11128491985922
31.25,-92.75,202.05689446503916
31.25,-92.25,14.973597122666737
31.25,-91.75,65.83826642824957
31.25,-90.75,43.36605438372741
31.25,-99.75,37.43399351090193
31.25,-97.75,4.740856730611995
31.25,-96.75,27.88778021442704
30.75,-96.25,234.67240446805954
30.75,-95.75,97.18756315360467
30.75,-95.25,37.65145285489658
30.75,-94.75,65.53923271720609
30.75,-94.25,73.07017907189827
30.75,-93.75,215.1680165467163
30.75,-93.25,81.85027015845601
30.75,-91.25,6.275242377227793
30.75,-90.75,114.34120590426028
30.75,-100.75,7.4867985613333685
30.75,-98.25,7.4867985613333685
30.75,-97.75,7.11128491985922
30.75,-97.25,23.34058672422543
30.75,-96.75,49.778997960189976
30.25,-96.25,168.02173684510248
30.25,-95.75,149.33699388056993
30.25,-95.25,54.51985222597917
30.25,-94.75,47.408570827295385
30.25,-94.25,7.4867985613333685
30.25,-93.75,42.6677109276255
30.25,-93.25,89.57488468320419
30.25,-92.25,97.32838763544957
30.25,-91.75,7.4867985613333685
30.25,-100.75,14.973597122666737
30.25,-99.25,52.407592042038836
30.25,-98.25,14.973597122666737
30.25,-97.75,30.815569629271824
30.25,-97.25,66.37199352433285
30.25,-96.75,53.683813204523176
