lat,lon,v
30.25,-107.25,4.183494800779348
30.25,-104.25,31.37621118190388
29.75,-108.25,7.4867985613333685
29.75,-107.25,7.4867985613333685
29.75,-101.25,16.733979203117393
29.25,-107.25,7.4867985613333685
29.25,-104.25,30.81556822080165
29.25,-103.75,21.33385546381275
29.25,-102.75,59.959051356340446
29.25,-102.25,2.3704283653059974
29.25,-101.75,365.89185213297606
29.25,-101.25,343.72196539429325
29.25,-100.75,203.16833518072963
29.25,-99.75,4.183494800779348
28.75,-107.25,4.183494800779348
28.75,-105.75,26.074712546542287
28.75,-105.25,28.44513967943688
28.75,-104.75,21.33385546381275
28.75,-104.25,33.884340218268335
28.75,-103.75,13.10784633217069
28.75,-103.25,21.33385546381275
28.75,-102.75,54.51985222597917
28.75,-102.25,66.37199352433285
28.75,-101.75,349.15132917743176
28.75,-101.25,27.201253118847188
28.75,-100.75,29.947194245333474
28.75,-99.75,4.740856730611995
28.25,-109.75,7.4867985613333685
28.25,-108.75,14.973597122666737
28.25,-108.25,74.86798702180386
28.25,-107.25,14.973597122666737
28.25,-106.25,95.51876262078683
28.25,-105.75,7.4867985613333685
28.25,-105.25,63.58518457940469
28.25,-104.75,58.424667470312365
28.25,-103.75,68.1850611922176
28.25,-103.25,102.72687845661615
28.25,-102.75,270.789481183514
28.25,-102.25,35.55642671200136
28.25,-100.75,65.12810731586069
28.25,-99.75,23.704285413647693
27.75,-108.25,7.4867985613333685
27.75,-107.75,2.091747400389674
27.75,-107.25,2.3704283653059974
27.75,-106.75,10.737417966864692
27.75,-106.25,62.00665078731254
27.75,-105.75,50.949684565265976
27.75,-105.25,212.92217845997462
27.75,-104.75,113.47283052032192
27.75,-103.25,7.4867985613333685
27.75,-102.25,87.41847177625944
27.25,-108.75,14.642231978786489
27.25,-108.25,61.46110592223704
27.25,-107.75,627.0684764931599
27.25,-107.25,504.94258129006874
27.25,-106.75,119.36402304652923
27.25,-106.25,125.2755683188637
27.25,-105.75,190.39711991030103
27.25,-105.25,87.01078797178343
27.25,-103.75,22.460396388235193
27.25,-103.25,37.43399351090193
27.25,-101.25,14.973597122666737
27.25,-100.75,31.37621118190388
27.25,-99.75,21.709368401051808
26.75,-108.25,56.02190679187576
26.75,-107.75,64.69990984754017
26.75,-107.25,85.81958418168749
26.75,-106.75,77.25039460199575
26.75,-106.25,158.66377069304386
26.75,-105.75,152.9253758775691
26.75,-104.75,29.947194245333474
26.75,-103.75,29.947194245333474
26.75,-103.25,22.460396388235193
26.75,-102.25,22.460396388235193
26.75,-100.75,0.31168831478465686
26.25,-108.75,14.973597122666737
26.25,-108.25,16.314317240108117
26.25,-106.75,33.74663954720988
26.25,-105.75,17.06534452305641
26.25,-104.75,7.4867985613333685
26.25,-102.25,14.598083481192589
26.25,-101.25,52.407592042038836
26.25,-99.75,0.05194805427031084
26.25,-99.25,0.25974026593295013
26.25,-98.75,0.09090909090909091
25.75,-108.75,7.4867985613333685
25.75,-107.75,14.22256983971844
25.75,-106.25,4.740856730611995
25.75,-105.75,54.89536938862875
25.75,-104.75,7.4867985613333685
25.75,-103.75,4.740856730611995
25.75,-103.25,75.01766866833593
25.75,-102.25,28.30743988867228
25.75,-101.75,11.294779720638568
25.75,-101.25,290.3135397993028
