lat,lon,v
30.25,-109.25,12.550484754455587
30.25,-107.25,181.98201978454986
30.25,-104.25,14.22256983971844
29.75,-108.25,10.458736825889597
29.75,-107.25,39.5257409112916
29.75,-103.25,4.183494800779348
29.75,-101.25,132.18990896704298
29.25,-107.25,22.460396388235193
29.25,-105.25,33.185996762166425
29.25,-104.25,130.3735611481825
29.25,-103.75,42.6677109276255
29.25,-102.75,100.25961442175321
29.25,-102.25,123.26883917115629
29.25,-101.75,136.5111067276448
29.25,-101.25,306.644261315465
29.25,-100.25,2.3704283653059974
29.25,-99.75,40.018600541050546
28.75,-108.75,14.973597122666737
28.75,-107.25,8.366989601558696
28.75,-106.25,6.275242377227793
28.75,-105.75,39.323539348629616
28.75,-104.75,13.762040938561162
28.75,-104.25,22.589559441277135
28.75,-103.75,37.92685384489596
28.75,-103.25,7.11128491985922
28.75,-101.75,118.80994232402493
28.75,-101.25,39.323539348629616
28.25,-109.75,29.947194245333474
28.25,-108.75,37.43399351090193
28.25,-108.25,7.4867985613333685
28.25,-107.75,8.366989601558696
28.25,-106.75,4.740856730611995
28.25,-106.25,24.681306665608037
28.25,-105.25,29.979527790875483
28.25,-104.75,59.26071212564906
28.25,-104.25,27.75007760672209
28.25,-103.75,73.67694414942525
28.25,-103.25,56.47390036378056
28.25,-102.75,247.7900956546267
28.25,-102.25,73.48328055689733
28.25,-100.75,14.22256983971844
28.25,-99.75,201.07003716162095
27.75,-109.75,7.4867985613333685
27.75,-108.25,14.973597122666737
27.75,-106.75,78.92247827878843
27.75,-106.25,47.01254017686006
27.75,-105.75,14.22256983971844
27.75,-105.25,173.04127647727728
27.75,-104.75,332.91330753422034
27.75,-104.25,466.9743874371052
27.75,-103.75,44.920792776470385
27.75,-102.75,14.22256983971844
27.75,-102.25,128.4378951306765
27.75,-101.25,7.4867985613333685
27.25,-108.75,41.83494730355839
27.25,-108.25,94.79136453770722
27.25,-107.75,681.8834257560471
27.25,-107.25,1109.540835907062
27.25,-106.75,57.031262997848295
27.25,-106.25,292.1468073943009
27.25,-105.75,82.4076324404062
27.25,-105.25,122.98359455917186
27.25,-103.25,7.4867985613333685
27.25,-102.25,7.11128491985922
27.25,-100.75,8.366989601558696
27.25,-99.75,7.4867985613333685
26.75,-108.25,96.24599239168067
26.75,-107.75,126.05564670761426
26.75,-107.25,142.604500112279
26.75,-106.75,65.11957057813802
26.75,-106.25,314.3931825142354
26.75,-105.75,14.973597122666737
26.75,-104.75,7.4867985613333685
26.75,-103.75,7.4867985613333685
26.75,-102.25,14.973597122666737
26.75,-100.25,0.1454545476219871
26.25,-108.25,209.44029793515801
26.25,-107.75,14.22256983971844
26.25,-106.75,79.34542074489097
26.25,-106.25,7.11128491985922
26.25,-105.75,35.55642671200136
26.25,-104.75,14.973597122666737
26.25,-103.75,7.4867985613333685
26.25,-102.75,29.284463957572978
26.25,-102.25,71.48836495277162
26.25,-101.25,59.89438849066695
26.25,-99.25,0.18181818181818182
26.25,-98.25,0.888888879255815
25.75,66.25,0.02205882385811385
25.75,-108.75,14.973597122666737
25.75,-108.25,21.33385546381275
25.75,-106.25,20.917473651779193
25.75,-105.75,53.405130479019135
25.75,-103.25,54.51985222597917
25.75,-102.25,67.49000052797297
25.75,-101.75,82.9649947223564
25.75,-101.25,168.44467772667608
25.75,-100.75,0.045454545454545456
25.75,-99.75,1.6000000346790662
25.75,-98.25,0.2727272727272727
25.25,59.25,0.01833092667058938
25.25,-109.25,18.82572642744829
25.25,-107.75,76.13566862962519
25.25,-106.75,36.39574905349097
25.25,-106.25,488.731189592431
25.25,-105.75,256.7111693238063
25.25,-105.25,42.6677109276255
25.25,-104.25,33.185998874871686
25.25,-103.75,111.41013721873362
25.25,-103.25,18.96342692244798
25.25,-102.75,36.67443019446606
25.25,-102.25,127.72773460981746
25.25,-101.75,89.66317745298147
25.25,-100.25,0.18181818181818182
25.25,-99.75,0.24242424964904785
25.25,-99.25,0.32467532699758356
25.25,-98.25,0.004588471556251699
24.75,-107.75,40.2972837947309
24.75,-106.75,8.366989601558696
24.75,-106.25,106.66928295294444
24.75,-105.75,11.016099107839787
24.75,-103.75,42.6677109276255
24.75,-99.75,0.533333344893022
24.75,-98.25,0.07489041035825555
23.75,-8.75,0.007323073489325387
23.75,-6.75,0.13547686168125697
23.75,-5.25,2.220408167157854
23.25,-11.25,0.06095238242830549
23.25,-8.75,0.007323073489325387
23.25,-6.75,0.19406144959586008
23.25,-6.25,1.8992391313825334
23.25,-5.75,0.26122449125562397
23.25,-4.75,0.6704761641366142
22.75,-9.25,0.27705628531319754
22.75,-8.75,0.07403123378753662
22.75,-6.75,0.09153842074530465
22.25,24.75,1.5029205131577328
22.25,25.75,7.514602865325287
22.25,23.25,1.7695993554578826
22.25,-9.75,0.0036615367446626934
22.25,-9.25,0.07403123378753662
22.25,-8.75,0.0036615367446626934
22.25,-6.25,0.26122449125562397
22.25,-5.75,0.3918367453983852
21.75,23.75,0.07072829381961908
21.75,24.75,7.514602565788664
21.75,25.75,3.0058410263154656
21.75,26.25,3.0058410263154656
21.75,21.75,0.577142844242709
21.75,-11.25,0.014646146978650774
21.75,-10.25,0.014646146978650774
21.75,-9.75,0.0036615367446626934
21.75,-8.25,0.13852814265659877
21.75,-7.75,0.054421769721167426
21.75,-6.75,0.010984610233988081
21.75,-6.25,0.5050340209688459
21.75,-5.25,0.17470427921840123
21.75,-4.25,0.0036615367446626934
21.25,27.75,16.0812502396293
21.25,-12.75,0.5224489825112479
21.25,-10.75,0.38095239230564665
21.25,-9.25,0.27705628531319754
21.25,-8.75,0.014646146978650774
21.25,-8.25,1.2467532839093889
21.25,-7.25,0.029117379869733537
21.25,-6.75,0.3047619206564767
21.25,-6.25,0.6681084292275565
21.25,-4.75,0.34940855843680246
21.25,-4.25,0.5823475973946708
20.75,23.75,1.7087281823956542
20.75,26.25,32.1625004792586
20.75,27.75,24.121875958517194
20.75,21.75,0.14428571106067725
20.75,22.75,0.30059524033484714
20.75,23.25,1.5744118032245231
20.75,-10.75,0.007323073489325387
20.75,-10.25,0.0036615367446626934
20.75,-9.25,0.014646146978650774
20.75,-8.75,0.41558442796979633
20.75,-8.25,3.204767312322344
20.75,-7.75,1.8839827265058244
20.75,-7.25,0.058234759739467075
20.75,-6.25,0.32221522288663046
20.75,-5.75,0.03295383070196424
20.75,-5.25,0.058234759739467075
20.75,-4.75,0.9317561558314732
20.75,-3.25,0.11646951947893415
20.25,23.75,3.3341316474335536
20.25,24.25,0.41355778596230913
20.25,26.25,8.04062511981465
20.25,27.75,24.121875958517194
20.25,29.25,8.04062511981465
20.25,30.75,27.256356582045555
20.25,32.75,2.5653041277546436
20.25,21.25,0.2829131752784763
20.25,21.75,0.18173869429821415
20.25,22.25,0.2153518073526876
20.25,22.75,3.3020610191992352
20.25,23.25,2.3699145812341675
20.25,-12.75,1.1755102702549525
20.25,-10.75,0.014646146978650774
20.25,-9.75,0.13061224562781198
20.25,-9.25,0.3918367453983852
20.25,-8.75,0.3850867450237274
20.25,-8.25,0.42673718077795847
20.25,-7.75,1.175510219165257
20.25,-6.75,2.9408552987234935
20.25,-6.25,1.0689937727791923
20.25,-5.75,0.1830768414906093
19.75,23.75,4.637218575858112
19.75,24.75,130.75409093499184
19.75,26.25,9.017523078946397
19.75,26.75,24.121875958517194
19.75,27.25,25.096497139777057
19.75,27.75,64.32500215666369
19.75,28.75,16.0812502396293
19.75,21.75,0.07214285553033863
19.75,22.25,0.07178393578422922
19.75,22.75,1.1973560311432396
19.75,23.25,7.766596740909985
19.75,-10.75,0.007323073489325387
19.75,-9.75,0.15972962549754552
19.75,-9.25,0.41558442796979633
19.75,-8.75,4.243455920900617
19.75,-8.25,6.955530038901737
19.75,-7.75,2.368999481201172
19.75,-7.25,0.32653062684195383
19.75,-6.25,0.17209223338535853
19.75,-5.75,0.16773103390421187
19.75,-4.75,0.025630757212638855
19.25,23.75,0.5388822277475681
19.25,24.75,48.09345642104745
19.25,25.75,21.566910636844113
19.25,26.25,16.0812502396293
19.25,27.25,26.729646291933022
19.25,27.75,55.78570150255109
19.25,28.25,24.972735721123172
19.25,30.25,0.9619890479079913
19.25,22.75,0.1145124782675079
19.25,23.25,0.1145124782675079
19.25,-10.25,1.0482256753104073
19.25,-9.75,0.4658780779157366
19.25,-8.75,0.7369697093963623
19.25,-8.25,6.966777767453875
19.25,-7.75,0.33314054352896555
19.25,-7.25,1.295546531677246
19.25,-6.75,0.718367372240339
19.25,-6.25,0.8925170302391052
19.25,-5.25,0.7532388865947723
19.25,1.25,0.07999999697009721
18.75,23.75,2.367265465270196
18.75,24.25,0.3712574309735958
18.75,24.75,27.578592689475045
18.75,25.75,33.139399337000214
18.75,26.25,1.5029205131577328
18.75,26.75,35.84439498986467
18.75,27.25,28.553094580274774
18.75,27.75,63.091252441867255
18.75,28.75,3.0246863729553297
18.75,21.25,0.7000749401215997
18.75,21.75,0.14356787156845843
18.75,22.25,0.9542702759749122
18.75,22.75,2.333326384957348
18.75,23.25,2.1943188098126223
18.75,-11.25,0.029117379869733537
18.75,-10.75,0.007323073489325387
18.75,-10.25,0.182602516242436
18.75,-9.75,0.17121765656130655
18.75,-9.25,0.08735213960920062
18.75,-8.75,1.6530374075685228
18.75,-8.25,4.938799049173083
18.75,-7.75,1.81532997744424
18.75,-6.75,0.11265652946063451
18.75,-6.25,0.5532302175249372
18.75,-5.75,0.2329390389578683
18.75,-5.25,0.1455868993486677
18.75,-4.25,0.054421769721167426
18.75,-3.75,0.16326531342097692
18.75,1.25,0.006666666595265269
18.25,23.75,2.607772359890597
18.25,24.25,0.3970905150885561
18.25,24.75,4.615978726709727
18.25,25.25,22.541926532489015
18.25,25.75,66.69110769050894
18.25,26.25,19.537967569660395
18.25,26.75,31.35248036356643
18.25,27.25,55.01188484336308
18.25,27.75,24.62599036649044
18.25,28.25,2.2446410369011573
18.25,28.75,15.758727700304007
18.25,29.25,10.581878853030503
18.25,22.75,0.5042927011381835
18.25,23.25,2.1606818214058876
18.25,-10.75,0.7836734907967704
18.25,-8.75,1.030649381024497
18.25,-8.25,0.4076685309410095
18.25,-7.75,1.763265345777784
18.25,-7.25,0.7836734907967704
18.25,-6.75,0.8539270375456128
18.25,-5.75,0.13852814265659877
17.75,79.25,0.2522495873272419
17.75,23.75,4.068097809662244
17.75,24.25,0.8271155719246183
17.75,24.75,1.2826520638773218
17.75,25.25,27.072072216134984
17.75,25.75,89.46449732937617
17.75,26.25,13.554552788147703
17.75,26.75,43.2242519792635
17.75,27.25,99.48997162870364
17.75,27.75,41.72935927225626
17.75,28.25,160.45961710251868
17.75,28.75,44.98530252062483
17.75,29.25,37.71610282169422
17.75,29.75,0.5041144079732476
17.75,21.25,2.6933333448001315
17.75,21.75,0.1923809570393392
17.75,22.25,0.8039103823580913
17.75,22.75,0.8061678007777248
17.75,23.25,0.7580498586009655
17.75,-12.75,0.13852814265659877
17.75,-11.75,0.13061224562781198
17.75,-11.25,0.1455868993486677
17.75,-8.25,0.16979592187064035
17.75,-7.75,0.26122449125562397
17.75,-6.25,0.2911737986973354
17.75,0.75,0.003544303821399808
17.75,-89.25,1.5307359546422958
17.25,122.75,0.10196560443463651
17.25,23.75,1.840058261262519
17.25,24.25,0.9542706119162696
17.25,24.75,2.6202592508197995
17.25,25.25,55.22867395011417
17.25,25.75,333.31852396111935
17.25,26.25,280.19456771889236
17.25,26.75,116.05577748959331
17.25,27.25,373.94782472605584
17.25,27.75,237.1256683873071
17.25,28.25,9.989808623387944
17.25,28.75,73.59794183642953
17.25,30.75,11.090517200063914
17.25,31.75,5.041144454153255
17.25,33.25,1.5029205131577328
17.25,21.75,0.1526832909190229
17.25,22.25,3.3544130453041623
17.25,22.75,1.3875094819813967
17.25,23.25,0.4765739882630961
17.25,-12.75,0.7836734907967704
17.25,-12.25,0.13061224562781198
17.25,-9.75,0.13061224562781198
17.25,-8.25,0.06095238242830549
17.25,-6.25,0.3202911785670689
17.25,-5.25,0.17470427921840123
17.25,-4.75,0.0036615367446626934
17.25,0.75,0.2528269961476326
17.25,-87.75,0.14718614992770282
16.75,121.25,1.930232579057867
16.75,23.75,3.48028108051845
16.75,24.25,0.34353742136486937
16.75,24.75,12.766421011649072
16.75,25.25,16.718812013546994
16.75,25.75,114.59424876295088
16.75,26.25,19.131142319878563
16.75,26.75,167.4496369868284
16.75,27.25,342.35168479877757
16.75,27.75,98.92528376411065
16.75,28.25,95.9688124388922
16.75,28.75,4.609156031277962
16.75,29.25,78.52391228737542
16.75,29.75,1.9492423625197262
16.75,30.25,0.5041144079732476
16.75,31.25,5.92401127750054
16.75,21.75,0.577142844242709
16.75,22.25,0.7742951360664198
16.75,22.75,0.6499480383936316
16.75,23.25,3.684210256872965
16.75,-11.25,0.10884353944233485
16.75,-10.75,0.8311688559395927
16.75,-6.25,1.0191082954406738
16.75,-5.75,0.10884353944233485
16.25,122.25,1.3719008673321118
16.25,23.75,4.566151008142957
16.25,24.25,0.5725623778998852
16.25,24.75,41.172902074991725
16.25,25.25,16.46395245724125
16.25,25.75,126.66419186147687
16.25,26.25,30.058411461301148
16.25,26.75,69.11410063945368
16.25,27.25,207.66681332470034
16.25,27.75,99.70323608801118
16.25,28.25,268.17248892528005
16.25,28.75,35.366468582098605
16.25,29.25,43.93083191476762
16.25,30.75,5.545258600031957
16.25,31.25,13.64469713671133
16.25,32.25,1.7385135556105524
16.25,7.75,0.059316568076610565
16.25,21.25,1.1698235272030746
16.25,21.75,2.188108826322215
16.25,22.25,2.124394793196448
16.25,22.75,0.742647095184241
16.25,23.25,0.2475490250092532
16.25,-12.25,0.5541125706263951
16.25,-10.25,0.10884353944233485
16.25,-7.25,1.6623377118791853
16.25,-6.25,0.054421769721167426
16.25,-88.75,0.1772924094376239
15.75,120.25,1.129800702699206
15.75,121.75,0.08773784322494811
